date,currency,tenor,floating_rate,rate
2025-11-13,AUD,4Y,6M BBSW,4.1225
2025-11-12,AUD,4Y,6M BBSW,3.892217042182323
2025-11-11,AUD,4Y,6M BBSW,3.871488729935296
2025-11-10,AUD,4Y,6M BBSW,3.86832438393256
2025-11-07,AUD,4Y,6M BBSW,3.827041206381641
2025-11-06,AUD,4Y,6M BBSW,3.819979320059688
2025-11-05,AUD,4Y,6M BBSW,3.845655473168202
2025-11-04,AUD,4Y,6M BBSW,3.833856045889873
2025-11-03,AUD,4Y,6M BBSW,3.847051838260436
2025-10-31,AUD,4Y,6M BBSW,3.817786347625142
2025-10-30,AUD,4Y,6M BBSW,3.808224413592221
2025-10-29,AUD,4Y,6M BBSW,3.825320790892729
2025-10-28,AUD,4Y,6M BBSW,3.668026756878195
2025-10-27,AUD,4Y,6M BBSW,3.655582281358334
2025-10-24,AUD,4Y,6M BBSW,3.598294753202016
2025-10-23,AUD,4Y,6M BBSW,3.611372436932209
2025-10-22,AUD,4Y,6M BBSW,3.565443667662182
2025-10-21,AUD,4Y,6M BBSW,3.590447709195344
2025-10-20,AUD,4Y,6M BBSW,3.555764024711209
2025-10-17,AUD,4Y,6M BBSW,3.580612106127878
2025-10-16,AUD,4Y,6M BBSW,3.554755332226839
2025-10-15,AUD,4Y,6M BBSW,3.679096992549582
2025-10-14,AUD,4Y,6M BBSW,3.690546696310616
2025-10-13,AUD,4Y,6M BBSW,3.6971758991977
2025-10-10,AUD,4Y,6M BBSW,3.752831240509058
2025-10-09,AUD,4Y,6M BBSW,3.769617301695195
2025-10-08,AUD,4Y,6M BBSW,3.719747967201361
2025-10-07,AUD,4Y,6M BBSW,3.722911951729214
2025-10-03,AUD,4Y,6M BBSW,3.713192856044162
2025-10-02,AUD,4Y,6M BBSW,3.704702533187362
2025-10-01,AUD,4Y,6M BBSW,3.72335925775929
2025-09-30,AUD,4Y,6M BBSW,3.758643806704479
2025-09-29,AUD,4Y,6M BBSW,3.710865780779132
2025-09-26,AUD,4Y,6M BBSW,3.740828380017413
2025-09-25,AUD,4Y,6M BBSW,3.754578325185989
2025-09-24,AUD,4Y,6M BBSW,3.70046974425525
2025-09-23,AUD,4Y,6M BBSW,3.600738659931126
2025-09-22,AUD,4Y,6M BBSW,3.627369942390206
2025-09-19,AUD,4Y,6M BBSW,3.60003966153588
2025-09-18,AUD,4Y,6M BBSW,3.590032781330676
2025-09-17,AUD,4Y,6M BBSW,3.590321323734151
2025-09-16,AUD,4Y,6M BBSW,3.574875495697327
2025-09-15,AUD,4Y,6M BBSW,3.587293516611918
2025-09-12,AUD,4Y,6M BBSW,3.603813963080075
2025-09-11,AUD,4Y,6M BBSW,3.566929901854384
2025-09-10,AUD,4Y,6M BBSW,3.560753832671086
2025-09-09,AUD,4Y,6M BBSW,3.600214785763217
2025-09-08,AUD,4Y,6M BBSW,3.557920836429296
2025-09-05,AUD,4Y,6M BBSW,3.563645230365239
2025-09-04,AUD,4Y,6M BBSW,3.614847061450436
2025-09-03,AUD,4Y,6M BBSW,3.632838824139007
2025-09-02,AUD,4Y,6M BBSW,3.58439328456268
2025-09-01,AUD,4Y,6M BBSW,3.581059994935093
2025-08-29,AUD,4Y,6M BBSW,3.527921518921508
2025-08-28,AUD,4Y,6M BBSW,3.519475153824297
2025-08-27,AUD,4Y,6M BBSW,3.537621661185304
2025-08-26,AUD,4Y,6M BBSW,3.53983273242928
2025-08-25,AUD,4Y,6M BBSW,3.535667230588268
2025-08-22,AUD,4Y,6M BBSW,3.545209737194638
2025-08-21,AUD,4Y,6M BBSW,3.553976253923024
2025-08-20,AUD,4Y,6M BBSW,3.519278776384552
2025-08-19,AUD,4Y,6M BBSW,3.556594665383689
2025-08-18,AUD,4Y,6M BBSW,3.541028623619172
2025-08-15,AUD,4Y,6M BBSW,3.503841450148441
2025-08-14,AUD,4Y,6M BBSW,3.513676573422048
2025-08-13,AUD,4Y,6M BBSW,3.47364684986399
2025-08-12,AUD,4Y,6M BBSW,3.519465732700237
2025-08-11,AUD,4Y,6M BBSW,3.556606718273166
2025-08-08,AUD,4Y,6M BBSW,3.553790567991118
2025-08-07,AUD,4Y,6M BBSW,3.543205232739994
2025-08-06,AUD,4Y,6M BBSW,3.524185292598569
2025-08-05,AUD,4Y,6M BBSW,3.51371250160363
2025-08-01,AUD,4Y,6M BBSW,3.489034196414551
2025-07-31,AUD,4Y,6M BBSW,3.582011774578845
2025-07-30,AUD,4Y,6M BBSW,3.56673632586207
2025-07-29,AUD,4Y,6M BBSW,3.578651413669578
2025-07-28,AUD,4Y,6M BBSW,3.610893809065454
2025-07-25,AUD,4Y,6M BBSW,3.614686354304028
2025-07-24,AUD,4Y,6M BBSW,3.6185186580231
2025-07-23,AUD,4Y,6M BBSW,3.569459927477704
2025-07-22,AUD,4Y,6M BBSW,3.54060662944942
2025-07-21,AUD,4Y,6M BBSW,3.535868026550745
2025-07-18,AUD,4Y,6M BBSW,3.560526439097864
2025-07-17,AUD,4Y,6M BBSW,3.54188572946835
2025-07-16,AUD,4Y,6M BBSW,3.626602241552064
2025-07-15,AUD,4Y,6M BBSW,3.665623088129707
2025-07-14,AUD,4Y,6M BBSW,3.606837578734871
2025-07-11,AUD,4Y,6M BBSW,3.610841605511053
2025-07-10,AUD,4Y,6M BBSW,3.587532704508217
2025-07-09,AUD,4Y,6M BBSW,3.558906550871986
2025-07-08,AUD,4Y,6M BBSW,3.57757138483543
2025-07-07,AUD,4Y,6M BBSW,3.488042077591644
2025-07-04,AUD,4Y,6M BBSW,3.465363563502741
2025-07-03,AUD,4Y,6M BBSW,3.493776944838691
2025-07-02,AUD,4Y,6M BBSW,3.45729838325419
2025-07-01,AUD,4Y,6M BBSW,3.431526065601211
2025-06-30,AUD,4Y,6M BBSW,3.434501316352557
2025-06-27,AUD,4Y,6M BBSW,3.445728119829354
2025-06-26,AUD,4Y,6M BBSW,3.418215024943739
2025-06-25,AUD,4Y,6M BBSW,3.427365444287586
2025-06-24,AUD,4Y,6M BBSW,3.44023156042125
2025-06-23,AUD,4Y,6M BBSW,3.482224336177822
2025-06-20,AUD,4Y,6M BBSW,3.494613815879754
2025-06-19,AUD,4Y,6M BBSW,3.499738725567489
2025-06-18,AUD,4Y,6M BBSW,3.537653526082601
2025-06-17,AUD,4Y,6M BBSW,3.504344518426485
2025-06-16,AUD,4Y,6M BBSW,3.521561112461303
2025-06-13,AUD,4Y,6M BBSW,3.488778704643226
2025-06-12,AUD,4Y,6M BBSW,3.45751913671677
2025-06-11,AUD,4Y,6M BBSW,3.507907804593364
2025-06-10,AUD,4Y,6M BBSW,3.549075517650722
2025-06-06,AUD,4Y,6M BBSW,3.587332702209452
2025-06-05,AUD,4Y,6M BBSW,3.522846200548287
2025-06-04,AUD,4Y,6M BBSW,3.455732952806326
2025-06-03,AUD,4Y,6M BBSW,3.4678965205621
2025-06-02,AUD,4Y,6M BBSW,3.514896648383211
2025-05-30,AUD,4Y,6M BBSW,3.484401842916757
2025-05-29,AUD,4Y,6M BBSW,3.526105626614731
2025-05-28,AUD,4Y,6M BBSW,3.607798888441699
2025-05-27,AUD,4Y,6M BBSW,3.512789131717435
2025-05-26,AUD,4Y,6M BBSW,3.542812968343137
2025-05-23,AUD,4Y,6M BBSW,3.573614378895849
2025-05-22,AUD,4Y,6M BBSW,3.600284300091636
2025-05-21,AUD,4Y,6M BBSW,3.66123107945837
2025-05-20,AUD,4Y,6M BBSW,3.594494783344711
2025-05-19,AUD,4Y,6M BBSW,3.738574595666708
2025-05-16,AUD,4Y,6M BBSW,3.758760544172392
2025-05-15,AUD,4Y,6M BBSW,3.715277743057252
2025-05-14,AUD,4Y,6M BBSW,3.772052386125815
2025-05-13,AUD,4Y,6M BBSW,3.728233128693252
2025-05-12,AUD,4Y,6M BBSW,3.688217496143275
2025-05-09,AUD,4Y,6M BBSW,3.529402311237346
2025-05-08,AUD,4Y,6M BBSW,3.539898063415409
2025-05-07,AUD,4Y,6M BBSW,3.466326281764329
2025-05-06,AUD,4Y,6M BBSW,3.531272244055363
2025-05-05,AUD,4Y,6M BBSW,3.532041270508657
2025-05-02,AUD,4Y,6M BBSW,3.515438845277134
2025-05-01,AUD,4Y,6M BBSW,3.461081415029278
2025-04-30,AUD,4Y,6M BBSW,3.428611110010035
2025-04-29,AUD,4Y,6M BBSW,3.432608874788225
2025-04-28,AUD,4Y,6M BBSW,3.428374863374785
2025-04-24,AUD,4Y,6M BBSW,3.486937840802446
2025-04-23,AUD,4Y,6M BBSW,3.56203321742001
2025-04-22,AUD,4Y,6M BBSW,3.490129881226308
2025-04-17,AUD,4Y,6M BBSW,3.486001944962347
2025-04-16,AUD,4Y,6M BBSW,3.503982796928934
2025-04-15,AUD,4Y,6M BBSW,3.559934327035798
2025-04-14,AUD,4Y,6M BBSW,3.567596477542565
2025-04-11,AUD,4Y,6M BBSW,3.686539169955891
2025-04-10,AUD,4Y,6M BBSW,3.508111115661471
2025-04-09,AUD,4Y,6M BBSW,3.562633612999377
2025-04-08,AUD,4Y,6M BBSW,3.472768255181922
2025-04-07,AUD,4Y,6M BBSW,3.635272150463134
2025-04-04,AUD,4Y,6M BBSW,3.521492058687618
2025-03-28,AUD,4Y,6M BBSW,3.838300003574424
2025-03-27,AUD,4Y,6M BBSW,3.889866740969226
2025-03-26,AUD,4Y,6M BBSW,3.893654850424358
2025-03-25,AUD,4Y,6M BBSW,3.90144069130943
2025-03-24,AUD,4Y,6M BBSW,3.860069527450233
2025-03-21,AUD,4Y,6M BBSW,3.851274599878125
2025-03-20,AUD,4Y,6M BBSW,3.867905268764808
2025-03-19,AUD,4Y,6M BBSW,3.876624694011957
2025-03-18,AUD,4Y,6M BBSW,3.89052577280445
2025-03-17,AUD,4Y,6M BBSW,3.875422293173413
2025-03-14,AUD,4Y,6M BBSW,3.893434140943157
2025-03-13,AUD,4Y,6M BBSW,3.863820974130736
2025-03-12,AUD,4Y,6M BBSW,3.901176645604457
2025-03-11,AUD,4Y,6M BBSW,3.881142305866078
2025-03-10,AUD,4Y,6M BBSW,3.841669613413107
2025-03-07,AUD,4Y,6M BBSW,3.901479266833997
2025-03-06,AUD,4Y,6M BBSW,3.925666287432922
2025-03-05,AUD,4Y,6M BBSW,3.954961058384113
2025-03-04,AUD,4Y,6M BBSW,3.891126269543905
2025-03-03,AUD,4Y,6M BBSW,3.830926180031891
2025-02-28,AUD,4Y,6M BBSW,3.878552041920479
2025-02-27,AUD,4Y,6M BBSW,3.886863525073912
2025-02-26,AUD,4Y,6M BBSW,3.904516090402291
2025-02-25,AUD,4Y,6M BBSW,3.93037882991703
2025-02-24,AUD,4Y,6M BBSW,3.969369933247054
2025-02-21,AUD,4Y,6M BBSW,4.038686097395529
2025-02-20,AUD,4Y,6M BBSW,4.076124091570757
2025-02-19,AUD,4Y,6M BBSW,4.067276412459645
2025-02-18,AUD,4Y,6M BBSW,4.088848199375069
2025-02-17,AUD,4Y,6M BBSW,4.001101198991832
2025-02-14,AUD,4Y,6M BBSW,3.969630892487676
2025-02-13,AUD,4Y,6M BBSW,3.969019108399122
2025-02-12,AUD,4Y,6M BBSW,4.068371254569677
2025-02-11,AUD,4Y,6M BBSW,3.997163702505186
2025-02-10,AUD,4Y,6M BBSW,3.929340493808135
2025-02-07,AUD,4Y,6M BBSW,3.946813335623241
2025-02-06,AUD,4Y,6M BBSW,3.882189398309958
2025-02-05,AUD,4Y,6M BBSW,3.853395707274372
2025-02-04,AUD,4Y,6M BBSW,3.958518381210349
2025-02-03,AUD,4Y,6M BBSW,3.957637337245491
2025-01-31,AUD,4Y,6M BBSW,3.924174892583032
2025-01-30,AUD,4Y,6M BBSW,3.933254984961881
2025-01-29,AUD,4Y,6M BBSW,3.937290095381841
2025-01-28,AUD,4Y,6M BBSW,3.985796468344176
2025-01-24,AUD,4Y,6M BBSW,4.024702425385761
2025-01-23,AUD,4Y,6M BBSW,4.056147908895285
2025-01-22,AUD,4Y,6M BBSW,4.068955584376973
2025-01-21,AUD,4Y,6M BBSW,4.047247836041054
2025-01-20,AUD,4Y,6M BBSW,4.036965993106167
2025-01-17,AUD,4Y,6M BBSW,4.104870135354314
2025-01-16,AUD,4Y,6M BBSW,4.086786918473974
2025-01-15,AUD,4Y,6M BBSW,4.084088216805222
2025-01-14,AUD,4Y,6M BBSW,4.190414671323304
2025-01-13,AUD,4Y,6M BBSW,4.171577660291582
2025-01-10,AUD,4Y,6M BBSW,4.125680758592941
2025-01-09,AUD,4Y,6M BBSW,4.024565984284236
2025-01-08,AUD,4Y,6M BBSW,4.075940631086006
2025-01-07,AUD,4Y,6M BBSW,4.11011214361479
2025-01-06,AUD,4Y,6M BBSW,4.027380039310629
2025-01-03,AUD,4Y,6M BBSW,3.974891448908938
2025-01-02,AUD,4Y,6M BBSW,3.967631533894634
2024-12-31,AUD,4Y,6M BBSW,3.940922188014624
2024-12-30,AUD,4Y,6M BBSW,3.965372905754785
2024-12-27,AUD,4Y,6M BBSW,3.972373634917756
2024-12-24,AUD,4Y,6M BBSW,4.038619643356559
2024-12-23,AUD,4Y,6M BBSW,4.039336757742127
2024-12-20,AUD,4Y,6M BBSW,4.067432836612944
2024-12-19,AUD,4Y,6M BBSW,4.103206559966312
2024-12-18,AUD,4Y,6M BBSW,4.014485775841969
2024-12-17,AUD,4Y,6M BBSW,3.948359225315365
2024-12-16,AUD,4Y,6M BBSW,3.969470505777587
2024-12-13,AUD,4Y,6M BBSW,3.998834902344952
2024-12-12,AUD,4Y,6M BBSW,3.977286779557442
2024-12-11,AUD,4Y,6M BBSW,3.85254939012261
2024-12-10,AUD,4Y,6M BBSW,3.855263849038958
2024-12-09,AUD,4Y,6M BBSW,3.955518410868625
2024-12-06,AUD,4Y,6M BBSW,3.942309474310266
2024-12-05,AUD,4Y,6M BBSW,3.975403746741113
2024-12-04,AUD,4Y,6M BBSW,3.930749098513146
2024-12-03,AUD,4Y,6M BBSW,4.073852873363794
2024-12-02,AUD,4Y,6M BBSW,4.034552334697601
2024-11-29,AUD,4Y,6M BBSW,4.038392429901625
2024-11-28,AUD,4Y,6M BBSW,4.08339896143754
2024-11-27,AUD,4Y,6M BBSW,4.095547798977324
2024-11-26,AUD,4Y,6M BBSW,4.12187102373393
2024-11-25,AUD,4Y,6M BBSW,4.126296787932582
2024-11-22,AUD,4Y,6M BBSW,4.182480203590659
2024-11-21,AUD,4Y,6M BBSW,4.219446858823464
2024-11-20,AUD,4Y,6M BBSW,4.201118259641499
2024-11-19,AUD,4Y,6M BBSW,4.180310010023939
2024-11-18,AUD,4Y,6M BBSW,4.170842820811065
2024-11-15,AUD,4Y,6M BBSW,4.220975206075273
2024-11-14,AUD,4Y,6M BBSW,4.287905126276209
2024-11-13,AUD,4Y,6M BBSW,4.304002359766216
2024-11-12,AUD,4Y,6M BBSW,4.30948976554751
2024-11-11,AUD,4Y,6M BBSW,4.227199580506176
2024-11-08,AUD,4Y,6M BBSW,4.179771220185448
2024-11-07,AUD,4Y,6M BBSW,4.206129111275197
2024-11-06,AUD,4Y,6M BBSW,4.244227492243543
2024-11-05,AUD,4Y,6M BBSW,4.215840711840791
2024-11-04,AUD,4Y,6M BBSW,4.178847627138469
2024-11-01,AUD,4Y,6M BBSW,4.200633195407324
2024-10-31,AUD,4Y,6M BBSW,4.208190637279251
2024-10-30,AUD,4Y,6M BBSW,4.200735793077451
2024-10-29,AUD,4Y,6M BBSW,4.115146298835244
2024-10-28,AUD,4Y,6M BBSW,4.098869259601782
2024-10-24,AUD,4Y,6M BBSW,4.070020016448288
2024-10-23,AUD,4Y,6M BBSW,4.131864466445704
2024-10-22,AUD,4Y,6M BBSW,4.11337396052947
2024-10-21,AUD,4Y,6M BBSW,4.050067178333096
2024-10-17,AUD,4Y,6M BBSW,4.01205643695499
2024-10-16,AUD,4Y,6M BBSW,3.894395984367996
2024-10-15,AUD,4Y,6M BBSW,3.921401747101025
2024-10-14,AUD,4Y,6M BBSW,3.950089844248503
2024-10-11,AUD,4Y,6M BBSW,3.941482165845008
2024-10-10,AUD,4Y,6M BBSW,3.925584685999047
2024-10-09,AUD,4Y,6M BBSW,3.934713411121613
2024-10-08,AUD,4Y,6M BBSW,3.896916631236679
2024-10-04,AUD,4Y,6M BBSW,3.875106446008257
2024-10-03,AUD,4Y,6M BBSW,3.751972716262051
2024-10-02,AUD,4Y,6M BBSW,3.706594900923677
2024-10-01,AUD,4Y,6M BBSW,3.679328731249215
2024-09-30,AUD,4Y,6M BBSW,3.706311568148815
2024-09-27,AUD,4Y,6M BBSW,3.642645555579157
2024-09-26,AUD,4Y,6M BBSW,3.654309401232037
2024-09-25,AUD,4Y,6M BBSW,3.613076933729265
2024-09-24,AUD,4Y,6M BBSW,3.577441308849086
2024-09-23,AUD,4Y,6M BBSW,3.667310211680253
2024-09-20,AUD,4Y,6M BBSW,3.653125988348451
2024-09-19,AUD,4Y,6M BBSW,3.646109862473753
2024-09-18,AUD,4Y,6M BBSW,3.60947989632088
2024-09-17,AUD,4Y,6M BBSW,3.566258952262906
2024-09-16,AUD,4Y,6M BBSW,3.51449400004994
2024-09-13,AUD,4Y,6M BBSW,3.551587713673693
2024-09-12,AUD,4Y,6M BBSW,3.590757356685334
2024-09-11,AUD,4Y,6M BBSW,3.619362141936914
2024-09-10,AUD,4Y,6M BBSW,3.607820959927377
2024-09-09,AUD,4Y,6M BBSW,3.658150395493728
2024-09-06,AUD,4Y,6M BBSW,3.650545009707266
2024-09-05,AUD,4Y,6M BBSW,3.696394153122595
2024-09-04,AUD,4Y,6M BBSW,3.6463288272797
2024-09-03,AUD,4Y,6M BBSW,3.707060691252241
2024-09-02,AUD,4Y,6M BBSW,3.782022074373072
2024-08-30,AUD,4Y,6M BBSW,3.739893066999231
2024-08-29,AUD,4Y,6M BBSW,3.707236633290334
2024-08-27,AUD,4Y,6M BBSW,3.64115011599381
2024-08-26,AUD,4Y,6M BBSW,3.630365861319011
2024-08-23,AUD,4Y,6M BBSW,3.671815080048069
2024-08-22,AUD,4Y,6M BBSW,3.710764961586066
2024-08-21,AUD,4Y,6M BBSW,3.678090267311782
2024-08-20,AUD,4Y,6M BBSW,3.688931668648463
2024-08-19,AUD,4Y,6M BBSW,3.731661721063399
2024-08-16,AUD,4Y,6M BBSW,3.735184417274992
2024-08-15,AUD,4Y,6M BBSW,3.770212375563346
2024-08-14,AUD,4Y,6M BBSW,3.66523766740746
2024-08-13,AUD,4Y,6M BBSW,3.728614532808382
2024-08-12,AUD,4Y,6M BBSW,3.783154626380012
2024-08-09,AUD,4Y,6M BBSW,3.812242814893763
2024-08-08,AUD,4Y,6M BBSW,3.86536951023628
2024-08-07,AUD,4Y,6M BBSW,3.837815288923182
2024-08-06,AUD,4Y,6M BBSW,3.846586370588186
2024-08-02,AUD,4Y,6M BBSW,3.72706321848537
2024-08-01,AUD,4Y,6M BBSW,3.830834705575885
2024-07-31,AUD,4Y,6M BBSW,3.890678903020887
2024-07-30,AUD,4Y,6M BBSW,4.124846843366097
2024-07-29,AUD,4Y,6M BBSW,4.159386847799107
2024-07-26,AUD,4Y,6M BBSW,4.114667287346734
2024-07-24,AUD,4Y,6M BBSW,4.200781795140172
2024-07-23,AUD,4Y,6M BBSW,4.213763886300018
2024-07-22,AUD,4Y,6M BBSW,4.184377226995728
2024-07-19,AUD,4Y,6M BBSW,4.193706989733863
2024-07-18,AUD,4Y,6M BBSW,4.14836801471792
2024-07-17,AUD,4Y,6M BBSW,4.103279539549231
2024-07-16,AUD,4Y,6M BBSW,4.115259744574935
2024-07-15,AUD,4Y,6M BBSW,4.194558719336763
2024-07-12,AUD,4Y,6M BBSW,4.226416210554613
2024-07-11,AUD,4Y,6M BBSW,4.272172750575774
2024-07-10,AUD,4Y,6M BBSW,4.296214763838078
2024-07-09,AUD,4Y,6M BBSW,4.308937433101437
2024-07-08,AUD,4Y,6M BBSW,4.308750092770684
2024-07-05,AUD,4Y,6M BBSW,4.312304354643727
2024-07-04,AUD,4Y,6M BBSW,4.370580736503365
2024-07-03,AUD,4Y,6M BBSW,4.339808689445057
2024-07-02,AUD,4Y,6M BBSW,4.354096760386325
2024-07-01,AUD,4Y,6M BBSW,4.37943877242158
2024-06-28,AUD,4Y,6M BBSW,4.375507132840762
2024-06-27,AUD,4Y,6M BBSW,4.309312776341077
2024-06-26,AUD,4Y,6M BBSW,4.395382883225335
2024-06-24,AUD,4Y,6M BBSW,4.167128241477898
2024-06-21,AUD,4Y,6M BBSW,4.157826991986842
2024-06-20,AUD,4Y,6M BBSW,4.177581736500667
2024-06-19,AUD,4Y,6M BBSW,4.136826394360448
2024-06-18,AUD,4Y,6M BBSW,4.111820918515692
2024-06-17,AUD,4Y,6M BBSW,4.077903532819223
2024-06-14,AUD,4Y,6M BBSW,4.038402849561863
2024-06-13,AUD,4Y,6M BBSW,4.087979878655165
2024-06-12,AUD,4Y,6M BBSW,4.17191526484004
2024-06-11,AUD,4Y,6M BBSW,4.208386266047168
2024-06-07,AUD,4Y,6M BBSW,4.224870360376593
2024-06-06,AUD,4Y,6M BBSW,4.159544428038067
2024-06-05,AUD,4Y,6M BBSW,4.137551598666363
2024-06-04,AUD,4Y,6M BBSW,4.138598940579211
2024-06-03,AUD,4Y,6M BBSW,4.210638579193381
2024-05-31,AUD,4Y,6M BBSW,4.285377321638978
2024-05-30,AUD,4Y,6M BBSW,4.280541274801411
2024-05-29,AUD,4Y,6M BBSW,4.334721302285247
2024-05-28,AUD,4Y,6M BBSW,4.256555260971377
2024-05-27,AUD,4Y,6M BBSW,4.18970322606988
2024-05-24,AUD,4Y,6M BBSW,4.222676888557581
2024-05-23,AUD,4Y,6M BBSW,4.219273257854547
2024-05-22,AUD,4Y,6M BBSW,4.196184169666087
2024-05-21,AUD,4Y,6M BBSW,4.140710418791968
2024-05-20,AUD,4Y,6M BBSW,4.158691950703583
2024-05-17,AUD,4Y,6M BBSW,4.155109834557906
2024-05-16,AUD,4Y,6M BBSW,4.14402954508456
2024-05-15,AUD,4Y,6M BBSW,4.163034137841583
2024-05-14,AUD,4Y,6M BBSW,4.25373944255584
2024-05-13,AUD,4Y,6M BBSW,4.249003009349436
2024-05-10,AUD,4Y,6M BBSW,4.293598892658333
2024-05-09,AUD,4Y,6M BBSW,4.290690255730034
2024-05-08,AUD,4Y,6M BBSW,4.269373312538438
2024-05-07,AUD,4Y,6M BBSW,4.189534908440276
2024-05-06,AUD,4Y,6M BBSW,4.332473383922799
2024-05-03,AUD,4Y,6M BBSW,4.314815927235196
2024-05-02,AUD,4Y,6M BBSW,4.35611924459105
2024-05-01,AUD,4Y,6M BBSW,4.404285409407581
2024-04-30,AUD,4Y,6M BBSW,4.395938036617986
2024-04-29,AUD,4Y,6M BBSW,4.397402944762249
2024-04-26,AUD,4Y,6M BBSW,4.426775705651723
2024-04-24,AUD,4Y,6M BBSW,4.35133541139034
2024-04-23,AUD,4Y,6M BBSW,4.179941441489504
2024-04-22,AUD,4Y,6M BBSW,4.181297722632952
2024-04-19,AUD,4Y,6M BBSW,4.209498526828918
2024-04-18,AUD,4Y,6M BBSW,4.225117801788928
2024-04-17,AUD,4Y,6M BBSW,4.23188202250776
2024-04-16,AUD,4Y,6M BBSW,4.258823855491581
2024-04-15,AUD,4Y,6M BBSW,4.195319378400217
2024-04-12,AUD,4Y,6M BBSW,4.124043388554977
2024-04-11,AUD,4Y,6M BBSW,4.180344834542393
2024-04-10,AUD,4Y,6M BBSW,4.126729999406466
2024-04-09,AUD,4Y,6M BBSW,3.984580328261988
2024-04-08,AUD,4Y,6M BBSW,4.060321371366584
2024-04-04,AUD,4Y,6M BBSW,3.99230368526851
2024-04-03,AUD,4Y,6M BBSW,4.010868335583852
2024-04-02,AUD,4Y,6M BBSW,3.994024033425178
2024-03-28,AUD,4Y,6M BBSW,3.910196485374666
2024-03-27,AUD,4Y,6M BBSW,3.90174454696668
2024-03-26,AUD,4Y,6M BBSW,3.943354606617781
2024-03-25,AUD,4Y,6M BBSW,3.928670813336609
2024-03-22,AUD,4Y,6M BBSW,3.942034687894999
2024-03-21,AUD,4Y,6M BBSW,3.984936438575065
2024-03-20,AUD,4Y,6M BBSW,3.916288633339446
2024-03-19,AUD,4Y,6M BBSW,3.973770666062356
2024-03-18,AUD,4Y,6M BBSW,4.031368570030414
2024-03-15,AUD,4Y,6M BBSW,4.051254452749407
2024-03-14,AUD,4Y,6M BBSW,4.030775494809742
2024-03-13,AUD,4Y,6M BBSW,3.969095904154738
2024-03-12,AUD,4Y,6M BBSW,3.938040974099794
2024-03-11,AUD,4Y,6M BBSW,3.895619351549308
2024-03-08,AUD,4Y,6M BBSW,3.926708321010989
2024-03-07,AUD,4Y,6M BBSW,3.954786125890195
2024-03-06,AUD,4Y,6M BBSW,3.935715441132103
2024-03-05,AUD,4Y,6M BBSW,3.956204815390289
2024-03-04,AUD,4Y,6M BBSW,4.031845110393145
2024-03-01,AUD,4Y,6M BBSW,4.00319790925522
2024-02-29,AUD,4Y,6M BBSW,4.032900910456957
2024-02-28,AUD,4Y,6M BBSW,4.026148216657892
2024-02-27,AUD,4Y,6M BBSW,4.084896896902602
2024-02-26,AUD,4Y,6M BBSW,4.058855781161288
2024-02-23,AUD,4Y,6M BBSW,4.071659893383445
2024-02-22,AUD,4Y,6M BBSW,4.077434922599356
2024-02-21,AUD,4Y,6M BBSW,4.077594054304455
2024-02-20,AUD,4Y,6M BBSW,4.03740984428182
2024-02-19,AUD,4Y,6M BBSW,4.077953426817936
2024-02-16,AUD,4Y,6M BBSW,4.106134126756452
2024-02-15,AUD,4Y,6M BBSW,4.063176628666532
2024-02-14,AUD,4Y,6M BBSW,4.113688186326583
2024-02-13,AUD,4Y,6M BBSW,4.173945553656353
2024-02-12,AUD,4Y,6M BBSW,4.068987247459285
2024-02-09,AUD,4Y,6M BBSW,4.055447742325306
2024-02-08,AUD,4Y,6M BBSW,4.004420863134729
2024-02-07,AUD,4Y,6M BBSW,3.98133540397822
2024-02-06,AUD,4Y,6M BBSW,3.952814313483297
2024-02-05,AUD,4Y,6M BBSW,3.998576669849125
2024-02-02,AUD,4Y,6M BBSW,3.932682841714076
2024-02-01,AUD,4Y,6M BBSW,3.841017686355948
2024-01-31,AUD,4Y,6M BBSW,3.842053995697593
2024-01-30,AUD,4Y,6M BBSW,3.99193723210724
2024-01-29,AUD,4Y,6M BBSW,4.017195008073175
2024-01-25,AUD,4Y,6M BBSW,4.055586487351394
2024-01-24,AUD,4Y,6M BBSW,4.127692133769171
2024-01-23,AUD,4Y,6M BBSW,4.088776053733197
2024-01-22,AUD,4Y,6M BBSW,4.084148844798905
2024-01-19,AUD,4Y,6M BBSW,4.156227781642138
2024-01-18,AUD,4Y,6M BBSW,4.156067335190864
2024-01-17,AUD,4Y,6M BBSW,4.146689107055326
2024-01-16,AUD,4Y,6M BBSW,4.049873920056787
2024-01-15,AUD,4Y,6M BBSW,3.998677800166434
2024-01-12,AUD,4Y,6M BBSW,3.95310806403485
2024-01-11,AUD,4Y,6M BBSW,3.951775809099743
2024-01-10,AUD,4Y,6M BBSW,4.029314750959913
2024-01-09,AUD,4Y,6M BBSW,3.955352574105708
2024-01-08,AUD,4Y,6M BBSW,4.020673017562191
2024-01-05,AUD,4Y,6M BBSW,4.089618045788576
2024-01-04,AUD,4Y,6M BBSW,4.014425989170941
2024-01-03,AUD,4Y,6M BBSW,3.930444600590163
2024-01-02,AUD,4Y,6M BBSW,3.91648348484366
2023-12-29,AUD,4Y,6M BBSW,3.862654125955071
2023-12-28,AUD,4Y,6M BBSW,3.841377067901752
2023-12-27,AUD,4Y,6M BBSW,3.831934751700191
2023-12-22,AUD,4Y,6M BBSW,3.931714589098791
2023-12-21,AUD,4Y,6M BBSW,3.922674787031873
